order_id,merchant_id,route_id,processor,created_at,completed_at,order_type,status,amount,currency,amount_usd,customer_id,customer_country,payment_method,decline_reason
5108427,NOVA-FX,SORVA-14,SORVA,2026-05-01 05:26:56,2026-05-01 05:28:18,SALE,APPROVED,543.1,USD,543.1,CU-925002,US,CARD,
5108428,NOVA-FX,KRTX-03,KRTX,2026-05-01 15:15:08,2026-05-01 15:17:35,SALE,APPROVED,54090.0,JPY,344.92,CU-459654,JP,CARD,
5108429,NOVA-FX,SORVA-14,SORVA,2026-05-01 20:47:43,2026-05-01 20:48:25,SALE,APPROVED,209.27,USD,209.27,CU-235728,US,CARD,
5108430,NOVA-FX,SORVA-22,SORVA,2026-05-01 23:47:52,2026-05-01 23:48:21,SALE,DECLINED,2623.45,PHP,45.74,CU-286223,US,EWALLET,insufficient_funds
5108431,NOVA-FX,KRTX-03,KRTX,2026-05-01 05:50:50,2026-05-01 05:51:17,SALE,APPROVED,29636.9,PHP,518.46,CU-604513,PH,CARD,
5108432,NOVA-FX,KRTX-03,KRTX,2026-05-01 00:34:25,2026-05-01 00:34:26,PAYOUT,APPROVED,1181.7,PHP,20.62,CU-978876,PH,CARD,
5108433,NOVA-FX,KRTX-11,KRTX,2026-05-01 05:30:34,2026-05-01 05:30:51,PAYOUT,APPROVED,3120.47,PHP,54.53,CU-485154,PH,BANK_TRANSFER,
5108434,NOVA-FX,KRTX-03,KRTX,2026-05-01 11:10:13,2026-05-01 11:10:41,PAYOUT,approved,15461.0,JPY,98.07,CU-325769,JP,CARD,
5108435,NOVA-FX,SORVA-14,SORVA,2026-05-01 17:43:01,2026-05-01 17:43:22,PAYOUT,APPROVED,2797.21,USD,2797.21,CU-712131,US,CARD,
5108436,NOVA-FX,KRTX-11,KRTX,2026-05-01 22:16:40,2026-05-01 22:17:04,PAYOUT,APPROVED,3112.2,PHP,54.53,CU-555312,PH,BANK_TRANSFER,
5108437,NOVA-FX,KRTX-03,KRTX,2026-05-01 01:12:19,2026-05-01 01:13:17,PAYOUT,APPROVED,112133.0,JPY,712.86,CU-994274,JP,CARD,
5108438,NOVA-FX,KRTX-03,KRTX,2026-05-01 16:58:05,2026-05-01 16:58:13,PAYOUT,APPROVED,15618.04,PHP,272.31,CU-245916,PH,CARD,
5108439,NOVA-FX,SORVA-14,SORVA,2026-05-01 19:24:38,2026-05-01 19:25:51,PAYOUT,APPROVED,44.3,USD,44.3,CU-186245,US,CARD,
5108440,NOVA-FX,KRTX-03,KRTX,2026-05-01 17:21:10,2026-05-01 17:21:50,PAYOUT,APPROVED,2929.77,PHP,51.31,CU-841498,PH,CARD,
5108441,NOVA-FX,SORVA-22,SORVA,2026-05-01 07:07:32,2026-05-01 07:08:54,PAYOUT,APPROVED,4925.24,PHP,,CU-256039,PHL,EWALLET,
5108442,NOVA-FX,SORVA-14,SORVA,2026-05-01 21:55:07,2026-05-01 21:55:36,PAYOUT,APPROVED,1092.71,USD,1092.71,CU-841989,US,CARD,
5108443,NOVA-FX,SORVA-14,SORVA,2026-05-01 10:49:28,2026-05-01 10:49:58,PAYOUT,APPROVED,183416.0,JPY,1168.52,CU-377968,JP,CARD,
5108444,NOVA-FX,KRTX-03,KRTX,2026-05-01 14:20:09,2026-05-01 14:20:40,PAYOUT,APPROVED,238451.0,JPY,1519.59,CU-680936,US,CARD,
5108445,NOVA-FX,KRTX-03,KRTX,2026-05-01 20:03:56,2026-05-01 20:04:49,PAYOUT,APPROVED,86430.0,JPY,,CU-890655,JP,CARD,
5108446,NOVA-FX,sorva-14,SORVA,2026-05-01 11:40:30,2026-05-01 11:41:15,PAYOUT,APPROVED,824.99,USD,824.99,CU-272868,US,CARD,
5108447,NOVA-FX,KRTX-03,KRTX,2026-05-01 09:02:51,2026-05-01 09:03:13,PAYOUT,APPROVED,1828.9,PHP,32.03,CU-859181,PH,CARD,
5108448,NOVA-FX,SORVA-14,SORVA,2026-05-01 16:47:55,2026-05-01 16:48:57,PAYOUT,APPROVED,117504.0,JPY,748.68,CU-631322,JP,CARD,
5108449,NOVA-FX,SORVA-14,SORVA,2026-05-01 19:24:31,2026-05-01 19:25:01,PAYOUT,APPROVED,152.24,USD,152.24,CU-440699,US,CARD,
5108450,NOVA-FX,SORVA-22,SORVA,2026-05-01 14:49:23,2026-05-01 14:50:08,PAYOUT,APPROVED,7139.11,PHP,124.52,CU-848110,PH,EWALLET,
5108451,NOVA-FX,KRTX-11,KRTX,2026-05-01 05:42:27,2026-05-01 05:43:05,PAYOUT,APPROVED,1007.47,PHP,17.63,CU-474515,PH,BANK_TRANSFER,
5108452,NOVA-FX,KRTX-03,KRTX,2026-05-01 14:16:01,2026-05-01 14:16:27,PAYOUT,DECLINED,61333.0,JPY,389.78,CU-922768,JP,CARD,do_not_honor
5108453,NOVA-FX,KRTX-11,KRTX,2026-05-01 04:48:38,2026-05-01 04:50:27,PAYOUT,DECLINED,4603.99,PHP,80.61,CU-624687,PH,BANK_TRANSFER,insufficient_funds
5108454,NOVA-FX,KRTX-11,KRTX,2026-05-01 01:37:46,2026-05-01 01:38:01,PAYOUT,APPROVED,5091.68,php,,CU-703051,Philippines,BANK_TRANSFER,
5108455,NOVA-FX,KRTX-11,KRTX,2026-05-01 06:06:33,2026-05-01 06:07:52,PAYOUT,APPROVED,1329.08,PHP,23.26,CU-757525,PH,BANK_TRANSFER,
5108456,NOVA-FX,SORVA-14,SORVA,2026-05-01 09:06:53,2026-05-01 09:07:48,PAYOUT,APPROVED,7237.41,USD,7237.41,CU-379252,US,CARD,
5108457,NOVA-FX,SORVA-22,SORVA,2026-05-01 23:56:27,2026-05-01 23:56:53,PAYOUT,APPROVED,2723.54,PHP,,CU-760179,PH,EWALLET,
5108458,NOVA-FX,KRTX-03,KRTX,2026-05-01 18:25:55,2026-05-01 18:26:13,PAYOUT,APPROVED,43908.0,JPY,279.57,CU-786025,JP,CARD,
5108459,NOVA-FX,SORVA-14,SORVA,2026-05-01 14:19:27,2026-05-01 14:20:49,PAYOUT,APPROVED,249.83,USD,249.83,CU-506786,US,CARD,
5108460,NOVA-FX,SORVA-14,SORVA,2026-05-01 22:09:16,2026-05-01 22:10:33,PAYOUT,APPROVED,191.49,USD,191.49,CU-919887,US,CARD,
5108461,NOVA-FX,SORVA-14,SORVA,2026-05-01 23:48:08,2026-05-01 23:49:08,PAYOUT,APPROVED,363.03,USD,363.03,CU-681019,US,CARD,
5108462,NOVA-FX,SORVA-14,SORVA,2026-05-01 12:56:36,2026-05-01 12:59:52,PAYOUT,APPROVED,77.94,USD,77.94,CU-256955,US,CARD,
5108463,NOVA-FX,KRTX-11,KRTX,2026-05-01 13:57:20,2026-05-01 13:57:29,PAYOUT,APPROVED,2754.16,PHP,48.04,CU-670480,PH,BANK_TRANSFER,
5108464,NOVA-FX,SORVA-14,SORVA,2026-05-01 19:23:07,2026-05-01 19:24:36,PAYOUT,APPROVED,101602.0,JPY,645.98,CU-970332,JP,CARD,
5108465,NOVA-FX,SORVA-14,SORVA,2026-05-01 02:18:03,2026-05-01 02:18:11,PAYOUT,DECLINED,132.27,USD,132.27,CU-925209,US,CARD,do_not_honor
5108466,NOVA-FX,KRTX-03,KRTX,2026-05-01 01:23:52,2026-05-01 01:25:28,PAYOUT,APPROVED,114558.0,JPY,,CU-492457,JP,CARD,
5108467,NOVA-FX,KRTX-11,KRTX,2026-05-01 22:54:08,2026-05-01 22:54:52,PAYOUT,APPROVED,28167.92,PHP,492.18,CU-362990,PHL,BANK_TRANSFER,
5108468,NOVA-FX,SORVA-14,SORVA,2026-05-01 12:41:34,2026-05-01 12:42:50,PAYOUT,APPROVED,234.06,USD,234.06,CU-269778,US,CARD,
5108469,NOVA-FX,KRTX-03,KRTX,2026-05-01 15:25:48,2026-05-01 15:26:58,PAYOUT,DECLINED,115078.0,PHP,2012.11,CU-354528,PH,CARD,invalid_card
5108470,NOVA-FX,KRTX-03,KRTX,2026-05-01 12:40:23,2026-05-01 12:41:24,PAYOUT,APPROVED,47919.0,JPY,305.42,CU-669605,JP,CARD,
5108471,NOVA-FX,KRTX-03,KRTX,2026-05-01 23:01:30,2026-05-01 23:01:40,REFUND,APPROVED,65585.0,JPY,417.39,CU-529411,JP,CARD,
5108472,NOVA-FX,sorva-14,SORVA,2026-05-01 03:51:14,2026-05-01 03:51:47,REFUND,APPROVED,578114.0,jpy,3673.65,CU-112472,JP,CARD,
5108473,NOVA-FX,KRTX-11,KRTX,2026-05-01 22:59:46,2026-05-01 23:00:04,REFUND,APPROVED,6177.67,PHP,107.93,CU-550213,PH,BANK_TRANSFER,
5108474,NOVA-FX,SORVA-14,SORVA,2026-05-01 08:14:17,2026-05-01 08:14:53,REFUND,APPROVED,109587.0,JPY,695.52,CU-819117,US,CARD,
5108475,NOVA-FX,KRTX-03,KRTX,2026-05-01 15:42:43,2026-05-01 15:43:16,REFUND,APPROVED,362468.0,JPY,2302.77,CU-487419,JP,CARD,
5108476,NOVA-FX,KRTX-03,KRTX,2026-05-01 18:55:57,2026-05-01 18:56:12,REFUND,APPROVED,5240.23,PHP,91.65,CU-351327,PH,CARD,
5108477,NOVA-FX,KRTX-11,KRTX,2026-05-01 20:06:50,2026-05-01 20:07:04,REFUND,APPROVED,28427.21,PHP,497.27,CU-527983,US,BANK_TRANSFER,
5108478,NOVA-FX,KRTX-03,KRTX,2026-05-01 23:01:48,2026-05-01 23:03:21,REFUND,APPROVED,11682.26,PHP,204.47,CU-314886,PH,CARD,
5108479,NOVA-FX,SORVA-22,SORVA,2026-05-01 13:45:10,2026-05-01 13:45:47,REFUND,APPROVED,6023.74,PHP,105.24,CU-369887,PH,EWALLET,
5108480,NOVA-FX,KRTX-11,KRTX,2026-05-01 03:53:21,2026-05-01 03:53:33,REFUND,APPROVED,6095.76,PHP,106.56,CU-588490,US,BANK_TRANSFER,
5108481,NOVA-FX,KRTX-03,KRTX,2026-05-02 00:26:48,2026-05-02 00:27:27,SALE,APPROVED,23797.0,JPY,151.35,CU-519412,JP,CARD,
5108482,NOVA-FX,KRTX-03,KRTX,2026-05-02 22:02:31,2026-05-02 22:03:16,SALE,APPROVED,1919.88,PHP,33.48,CU-581097,PH,CARD,
5108483,NOVA-FX,KRTX-03,KRTX,2026-05-02 23:23:53,2026-05-02 23:24:35,SALE,APPROVED,59224.0,JPY,375.89,CU-520358,JP,CARD,
5108484,NOVA-FX,KRTX-03,KRTX,2026-05-02 10:06:10,2026-05-02 10:06:22,SALE,APPROVED,63230.0,JPY,401.74,CU-619146,JP,CARD,
5108485,NOVA-FX,SORVA-14,SORVA,2026-05-02 01:55:25,2026-05-02 01:55:29,SALE,APPROVED,65108.0,JPY,414.62,CU-608028,JP,CARD,
5108486,NOVA-FX,KRTX-03,KRTX,2026-05-02 06:17:41,2026-05-02 06:17:54,SALE,DECLINED,64604.0,JPY ,410.75,CU-583140,JP,CARD,issuer_unavailable
5108487,NOVA-FX,sorva-14,SORVA,2026-05-02 05:47:08,2026-05-02 05:47:27,SALE,APPROVED,806.55,USD,806.55,CU-402535,US,CARD,
5108488,NOVA-FX,KRTX-03,KRTX,2026-05-02 23:02:16,2026-05-02 23:02:42,SALE,APPROVED,406047.78,PHP,7090.83,CU-449175,PH,CARD,
5108489,NOVA-FX,KRTX-03,KRTX,2026-05-02 18:33:09,2026-05-02 18:33:48,SALE,APPROVED,1270.87,PHP,22.23,CU-278995,PH,CARD,
5108490,NOVA-FX,KRTX-03,KRTX,2026-05-02 16:12:41,2026-05-02 16:12:54,SALE,approved,380653.0,JPY,2414.2,CU-275782,JP,CARD,
5108491,NOVA-FX,SORVA-22,SORVA,2026-05-02 07:37:57,2026-05-02 07:38:16,SALE,APPROVED,2125.84,PHP,37.15,CU-625072,US,EWALLET,
5108492,NOVA-FX,KRTX-03,KRTX,2026-05-02 08:13:49,2026-05-02 08:14:25,SALE,DECLINED,46166.0,JPY,292.5,CU-201652,JP,CARD,insufficient_funds
5108493,NOVA-FX,KRTX-03,KRTX,2026-05-02 11:43:25,2026-05-02 11:47:29,SALE,APPROVED,3544.57,PHP,,CU-648026,PH,CARD,
5108494,NOVA-FX,KRTX-03,KRTX,2026-05-02 04:54:10,2026-05-02 04:54:28,SALE,APPROVED,213346.43,PHP,3724.32,CU-861483,,CARD,
5108495,NOVA-FX,KRTX-03,KRTX,2026-05-02 08:51:18,2026-05-02 08:51:36,SALE,approved,1282.68,PHP,22.39,CU-436035,PH,CARD,
5108496,NOVA-FX,SORVA-14,SORVA,2026-05-02 07:44:52,2026-05-02 07:44:59,SALE,APPROVED,47.98,USD,,CU-452951,US,CARD,
5108497,NOVA-FX,KRTX-11,KRTX,2026-05-02 01:25:18,2026-05-02 01:25:32,SALE,APPROVED,3369.23,PHP,58.74,CU-571240,,BANK_TRANSFER,
5108498,NOVA-FX,KRTX-03,KRTX,2026-05-02 15:36:31,2026-05-02 15:36:42,SALE,FILTERED,79427.44,PHP,,CU-953108,PH,CARD,risk_blocked
5108499,NOVA-FX,SORVA-14,SORVA,2026-05-02 04:39:42,2026-05-02 04:40:17,SALE,APPROVED,1305.65,USD,1305.65,CU-180553,US,CARD,
5108500,NOVA-FX,,,2026-05-02 06:40:06,2026-05-02 06:40:17,SALE,FILTERED,19349.0,JPY,,CU-681301,JP,CARD,blocked_pre_routing
5108501,NOVA-FX,SORVA-14,SORVA,2026-05-02 07:45:38,2026-05-02 07:46:43,SALE,APPROVED,133.97,USD,133.97,CU-106661,US,CARD,
5108502,NOVA-FX,KRTX-11,KRTX,2026-05-02 02:27:34,2026-05-02 02:27:58,SALE,APPROVED,653.22,PHP,,CU-213271,PH,BANK_TRANSFER,
5108503,NOVA-FX,KRTX-03,KRTX,2026-05-02 09:44:19,2026-05-02 09:44:45,SALE,DECLINED,33274.0,JPY,,CU-112536,JP,CARD,insufficient_funds
5108504,NOVA-FX,KRTX-11,KRTX,2026-05-02 14:21:59,2026-05-02 14:22:53,SALE,APPROVED,9711.47,PHP,,CU-507719,PHL,BANK_TRANSFER,
5108505,NOVA-FX,SORVA-22,SORVA,2026-05-02 20:07:50,2026-05-02 20:08:01,SALE,APPROVED,6384.97,PHP,111.55,CU-391332,PH,EWALLET,
5108506,NOVA-FX,KRTX-03,KRTX,2026-05-02 15:44:16,2026-05-02 15:44:35,SALE,approved,2829.0,JPY,18.0,CU-846502,JP,CARD,
5108507,NOVA-FX,SORVA-14,SORVA,2026-05-02 01:46:25,2026-05-02 01:46:50,SALE,APPROVED,133.15,USD,133.15,CU-938241,US,CARD,
5108508,NOVA-FX,SORVA-14,SORVA,2026-05-02 04:53:43,2026-05-02 04:54:13,SALE,DECLINED,307.83,USD,307.83,CU-950436,US,CARD,do_not_honor
5108509,NOVA-FX,KRTX-11,KRTX,2026-05-02 09:39:21,2026-05-02 09:40:12,SALE,DECLINED,4974.99,PHP,86.99,CU-227067,PH,BANK_TRANSFER,timeout
5108510,NOVA-FX,KRTX-03,KRTX,2026-05-02 05:35:09,2026-05-02 05:35:43,SALE,APPROVED,324421.0,JPY,2058.72,CU-703503,JP,CARD,
5108511,NOVA-FX,SORVA-22,SORVA,2026-05-02 18:28:54,2026-05-02 18:29:23,SALE,APPROVED,41292.62,PHP,721.49,CU-347477,PH,EWALLET,
5108512,NOVA-FX,SORVA-22,SORVA,2026-05-02 22:53:10,2026-05-02 22:53:58,SALE,DECLINED,191.24,PHP ,3.34,CU-828856,PH,EWALLET,account_invalid
5108513,NOVA-FX,KRTX-03,KRTX,2026-05-02 22:46:34,2026-05-02 22:46:48,SALE,APPROVED,37384.09,PHP ,652.71,CU-513073,PH,CARD,
5108514,NOVA-FX,KRTX-11,KRTX,2026-05-02 14:29:08,2026-05-02 14:29:56,SALE,APPROVED,5080.87,PHP,88.84,CU-154562,PH,BANK_TRANSFER,
5108515,NOVA-FX,KRTX-11,KRTX,2026-05-02 07:34:27,2026-05-02 07:36:13,SALE,APPROVED,139498.39,PHP,2434.67,CU-776425,PH,BANK_TRANSFER,
5108516,NOVA-FX,KRTX-03,KRTX,2026-05-02 08:02:21,2026-05-02 08:02:52,SALE,APPROVED,5188.66,PHP,90.46,CU-793688,PHL,CARD,
5108517,NOVA-FX,KRTX-11,KRTX,2026-05-02 09:34:49,2026-05-02 09:35:10,SALE,DECLINED,27190.68,PHP,474.3,CU-617583,PH,BANK_TRANSFER,timeout
5108518,NOVA-FX,KRTX-03,KRTX,2026-05-02 09:56:16,2026-05-02 09:57:19,SALE,APPROVED,356015.0,JPY,2258.47,CU-480694,JP,CARD,
5108519,NOVA-FX,SORVA-14,SORVA,2026-05-02 11:15:14,2026-05-02 11:15:42,SALE,APPROVED,78.81,USD,78.81,CU-336615,US,CARD,
5108520,NOVA-FX,,,2026-05-02 19:01:15,2026-05-02 19:02:36,SALE,FILTERED,26662.45,PHP,465.21,CU-411007,PH,BANK_TRANSFER,blocked_pre_routing
5108521,NOVA-FX,SORVA-22,SORVA,2026-05-02 16:51:26,2026-05-02 16:51:54,SALE,DECLINED,13533.24,PHP,,CU-262199,US,EWALLET,insufficient_funds
5108522,NOVA-FX,SORVA-22,SORVA,2026-05-02 16:52:42,2026-05-02 16:53:18,SALE,APPROVED,13533.24,PHP,,CU-262199,PH,EWALLET,
5108523,NOVA-FX,SORVA-14,SORVA,2026-05-02 17:20:28,2026-05-02 17:21:19,SALE,APPROVED,2681.71,USD,2681.71,CU-487025,US,CARD,
5108524,NOVA-FX,KRTX-03,KRTX,2026-05-02 05:14:48,2026-05-02 05:15:53,SALE,FILTERED,120824.0,JPY,769.45,CU-651505,JP,CARD,risk_blocked
5108525,NOVA-FX,SORVA-22,SORVA,2026-05-02 05:04:21,2026-05-02 05:04:44,SALE,APPROVED,161.69,PHP,2.82,CU-472993,PH,EWALLET,
5108526,NOVA-FX,KRTX-03,KRTX,2026-05-02 19:53:44,2026-05-02 19:54:21,SALE,APPROVED,79698.0,JPY,506.31,CU-762747,JP,CARD,
5108527,NOVA-FX,sorva-14,SORVA,2026-05-02 13:47:44,2026-05-02 13:48:00,SALE,APPROVED,861.71,USD,861.71,CU-715183,US,CARD,
5108528,NOVA-FX,SORVA-22,SORVA,2026-05-02 05:18:28,2026-05-02 05:19:14,SALE,APPROVED,2191.91,PHP,38.31,CU-286278,PH,EWALLET,
5108529,NOVA-FX,KRTX-03,KRTX,2026-05-02 07:58:57,2026-05-02 08:00:31,SALE,DECLINED,11010.27,PHP,192.05,CU-892321,PH,CARD,invalid_card
5108530,NOVA-FX,KRTX-11,KRTX,2026-05-02 14:22:09,2026-05-02 14:22:25,SALE,APPROVED,67701.31,PHP,,CU-813065,PH,BANK_TRANSFER,
5108531,NOVA-FX,KRTX-11,KRTX,2026-05-02 00:50:13,2026-05-02 00:50:42,SALE,DECLINED,394.99,PHP,,CU-728292,PH,BANK_TRANSFER,timeout
5108532,NOVA-FX,SORVA-14,SORVA,2026-05-02 13:37:51,2026-05-02 13:38:49,SALE,DECLINED,122534.0,JPY,778.13,CU-371575,JP,CARD,insufficient_funds
5108533,NOVA-FX,KRTX-03,KRTX,2026-05-02 15:34:41,2026-05-02 15:36:06,SALE,APPROVED,1835.75,PHP,32.03,CU-103800,PH,CARD,
5108534,NOVA-FX,KRTX-03,KRTX,2026-05-02 03:10:11,2026-05-02 03:10:36,SALE,APPROVED,288531.0,JPY,,CU-548850,JP,CARD,
5108535,NOVA-FX,KRTX-03,KRTX,2026-05-02 03:57:37,2026-05-02 03:58:18,SALE,APPROVED,54582.0,JPY,346.58,CU-944658,JP,CARD,
5108536,NOVA-FX,KRTX-03,KRTX,2026-05-02 03:52:43,2026-05-02 03:54:12,SALE,APPROVED,1574.06,PHP,27.48,CU-281361,PH,CARD,
5108537,NOVA-FX,KRTX-03,KRTX,2026-05-02 13:20:05,2026-05-02 13:23:18,SALE,APPROVED,323211.0,JPY,,CU-464008,JP,CARD,
5108538,NOVA-FX,KRTX-03,KRTX,2026-05-02 18:09:30,2026-05-02 18:09:42,SALE,APPROVED,3848.0,jpy,24.47,CU-966104,US,CARD,
5108539,NOVA-FX,KRTX-03,KRTX,2026-05-02 02:01:27,2026-05-02 02:01:48,SALE,APPROVED,17206.78,PHP,300.03,CU-252543,PH,CARD,
5108540,NOVA-FX,KRTX-03,KRTX,2026-05-02 12:40:08,2026-05-02 12:40:49,SALE,APPROVED,52429.0,JPY,333.07,CU-101480,JP,CARD,
5108541,NOVA-FX,KRTX-03,KRTX,2026-05-02 22:26:10,2026-05-02 22:26:16,SALE,APPROVED,13145.94,PHP,,CU-525188,PH,CARD,
5108542,NOVA-FX,,,2026-05-02 06:59:49,2026-05-02 06:59:57,SALE,FILTERED,32.24,USD,32.24,CU-519264,US,CARD,blocked_pre_routing
5108543,NOVA-FX,KRTX-03,KRTX,2026-05-02 23:33:20,2026-05-02 23:33:42,SALE,APPROVED,21687.79,PHP,380.04,CU-900229,PH,CARD,
5108544,NOVA-FX,SORVA-14,SORVA,2026-05-02 03:41:44,2026-05-02 03:42:18,SALE,APPROVED,543.14,USD,543.14,CU-932964,US,CARD,
5108545,NOVA-FX,KRTX-03,KRTX,2026-05-02 19:59:19,2026-05-02 19:59:25,SALE,APPROVED,11710.22,PHP,204.07,CU-119255,PH,CARD,
5108546,NOVA-FX,SORVA-14,SORVA,2026-05-02 15:06:03,2026-05-02 15:06:15,SALE,APPROVED,162.31,USD,162.31,CU-952830,US,CARD,
5108547,NOVA-FX,sorva-14,SORVA,2026-05-02 16:04:42,2026-05-02 16:05:19,SALE,APPROVED,502.37,USD,502.37,CU-940845,US,CARD,
5108548,NOVA-FX,KRTX-11,KRTX,2026-05-02 11:38:46,2026-05-02 11:39:19,SALE,APPROVED,1188.51,PHP,,CU-580193,Philippines,BANK_TRANSFER,
5108549,NOVA-FX,KRTX-11,KRTX,2026-05-02 17:50:46,2026-05-02 17:51:06,SALE,APPROVED,29966.47,PHP,524.06,CU-275597,,BANK_TRANSFER,
5108550,NOVA-FX,,,2026-05-02 00:58:16,2026-05-02 00:58:43,SALE,FILTERED,10051.56,PHP,175.73,CU-134716,PH,CARD,blocked_pre_routing
5108551,NOVA-FX,SORVA-14,SORVA,2026-05-02 20:35:23,2026-05-02 20:35:28,SALE,approved,320.97,USD,320.97,CU-797715,US,CARD,
5108552,NOVA-FX,KRTX-03,KRTX,2026-05-02 16:59:02,2026-05-02 16:59:22,SALE,APPROVED,198993.0,JPY,1263.66,CU-960425,JP,CARD,
5108553,NOVA-FX,SORVA-22,SORVA,2026-05-02 17:00:26,2026-05-02 17:02:50,SALE,DECLINED,4019.67,PHP,70.11,CU-193306,PH,EWALLET,insufficient_funds
5108554,NOVA-FX,SORVA-22,SORVA,2026-05-02 17:00:56,2026-05-02 17:01:56,SALE,APPROVED,4019.67,PHP,70.43,CU-193306,PH,EWALLET,
5108555,NOVA-FX,KRTX-03,KRTX,2026-05-02 21:29:22,2026-05-02 21:30:04,SALE,DECLINED,30368.0,JPY,192.75,CU-804958,JP,CARD,invalid_card
5108556,NOVA-FX,KRTX-03,KRTX,2026-05-02 17:01:56,2026-05-02 17:02:38,SALE,APPROVED,52204.0,JPY,332.14,CU-990270,JP,CARD,
5108557,NOVA-FX,SORVA-14,SORVA,2026-05-02 03:25:26,2026-05-02 03:25:55,SALE,DECLINED,230593.0,JPY,1464.81,CU-475916,JP,CARD,insufficient_funds
5108558,NOVA-FX,SORVA-14,SORVA,2026-05-02 03:26:45,2026-05-02 03:26:57,SALE,approved,230593.0,JPY,,CU-475916,US,CARD,
5108559,NOVA-FX,KRTX-11,KRTX,2026-05-02 23:38:18,2026-05-02 23:38:42,SALE,DECLINED,38504.62,PHP,673.3,CU-428764,US,BANK_TRANSFER,timeout
5108560,NOVA-FX,SORVA-14,SORVA,2026-05-02 14:19:48,2026-05-02 14:19:59,SALE,APPROVED,122.72,USD,122.72,CU-564061,US,CARD,
5108561,NOVA-FX,SORVA-22,SORVA,2026-05-02 15:49:34,2026-05-02 15:49:52,SALE,APPROVED,12044.77,PHP,210.29,CU-228337,PH,EWALLET,
5108562,NOVA-FX,,,2026-05-02 17:58:18,2026-05-02 17:58:37,SALE,FILTERED,9694.4,PHP,169.22,CU-889999,PH,CARD,blocked_pre_routing
5108563,NOVA-FX,SORVA-14,SORVA,2026-05-02 10:34:54,2026-05-02 10:35:52,SALE,APPROVED,301.84,USD,301.84,CU-196225,US,CARD,
5108564,NOVA-FX,KRTX-03,KRTX,2026-05-02 11:33:33,2026-05-02 11:34:55,SALE,FILTERED,299754.0,JPY,1909.63,CU-764972,US,CARD,risk_blocked
5108565,NOVA-FX,KRTX-11,KRTX,2026-05-02 11:41:52,2026-05-02 11:42:29,SALE,DECLINED,79952.37,PHP,1399.82,CU-414635,PH,BANK_TRANSFER,insufficient_funds
5108566,NOVA-FX,KRTX-03,KRTX,2026-05-02 11:02:29,2026-05-02 11:02:53,SALE,APPROVED,71236.0,JPY,,CU-860944,US,CARD,
5108567,NOVA-FX,SORVA-14,SORVA,2026-05-02 08:33:10,2026-05-02 08:33:35,SALE,APPROVED,37.58,USD,,CU-844876,US,CARD,
5108568,NOVA-FX,SORVA-14,SORVA,2026-05-02 12:48:16,2026-05-02 12:49:31,SALE,APPROVED,25.68,USD,25.68,CU-685477,US,CARD,
5108569,NOVA-FX,SORVA-14,SORVA,2026-05-02 05:55:54,2026-05-02 05:56:07,SALE,declined,59.62,USD,,CU-892212,US,CARD,insufficient_funds
5108570,NOVA-FX,SORVA-14,SORVA,2026-05-02 21:02:55,2026-05-02 21:03:24,SALE,DECLINED,2452092.0,JPY,15573.25,CU-977252,JP,CARD,issuer_unavailable
5108571,NOVA-FX,KRTX-03,KRTX,2026-05-02 22:59:09,2026-05-02 23:00:48,SALE,FILTERED,468555.0,JPY,,CU-632640,JP,CARD,risk_blocked
5108572,NOVA-FX,KRTX-03,KRTX,2026-05-02 18:41:10,2026-05-02 18:43:29,SALE,APPROVED,802.32,PHP,13.99,CU-130479,PH,CARD,
5108573,NOVA-FX,SORVA-22,SORVA,2026-05-02 19:24:20,2026-05-02 19:24:40,SALE,APPROVED,4474.27,PHP,,CU-118282,PHL,EWALLET,
5108574,NOVA-FX,KRTX-03,KRTX,2026-05-02 11:03:26,2026-05-02 11:03:45,SALE,APPROVED,62395.0,JPY,396.18,CU-356628,JP,CARD,
5108575,NOVA-FX,SORVA-22,SORVA,2026-05-02 21:16:22,2026-05-02 21:16:48,SALE,APPROVED,13817.99,PHP,,CU-605354,PH,EWALLET,
5108576,NOVA-FX,SORVA-14,SORVA,2026-05-02 19:27:21,2026-05-02 19:28:46,SALE,DECLINED,1744.07,USD,1744.07,CU-546022,US,CARD,do_not_honor
5108577,NOVA-FX,SORVA-14,SORVA,2026-05-02 19:28:41,2026-05-02 19:28:58,SALE,APPROVED,1744.07,USD,1744.07,CU-546022,US,CARD,
5108578,NOVA-FX,KRTX-11,KRTX,2026-05-02 03:28:27,2026-05-02 03:28:39,SALE,APPROVED,11604.49,PHP,202.26,CU-148058,PH,BANK_TRANSFER,
5108579,NOVA-FX,KRTX-03,KRTX,2026-05-02 07:22:18,2026-05-02 07:22:29,SALE,approved,1359.0,php,23.78,CU-645560,PH,CARD,
5108580,NOVA-FX,KRTX-03,KRTX,2026-05-02 03:42:04,2026-05-02 03:43:57,SALE,APPROVED,116098.0,JPY,739.05,CU-161361,JP,CARD,
5108581,NOVA-FX,KRTX-03,KRTX,2026-05-02 00:40:18,2026-05-02 00:40:41,SALE,APPROVED,1024.03,PHP,,CU-562666,PH,CARD,
5108582,NOVA-FX,KRTX-11,KRTX,2026-05-02 20:14:37,2026-05-02 20:15:59,SALE,DECLINED,2712.72,PHP,47.21,CU-615082,PH,BANK_TRANSFER,timeout
